X,jumlah_kartu,outstanding,limit_kredit,tagihan,total_pemakaian_tunai,total_pemakaian_retail,sisa_tagihan_tidak_terbayar,kode_cabang,rasio_pembayaran,persentasi_overlimit,rasio_pembayaran_3bulan,rasio_pembayaran_6bulan,skor_delikuensi,flag_kredit_macet,jumlah_tahun_sejak_pembukaan_kredit,total_pemakaian,sisa_tagihan_per_jumlah_kartu,sisa_tagihan_per_limit,total_pemakaian_per_limit,pemakaian_3bln_per_limit,pemakaian_6bln_per_limit,utilisasi_3bulan,utilisasi_6bulan
5653,2,3789870,3000000.0,3651973.0,0.0,150999.0,3753006.0,A,27.0,26.8,15.4,20.9,0,0,2.92,150999.0,1876503.0,1.25,0.0503,0.129,0.0679,1.15,0.992
13561,2,7867898,8000000.0,7869934.0,0.0,455022.0,7899615.0,A,13.8,0.0,3.84,23.3,0,0,4.5,455022.0,3949808.0,0.987,0.0569,0.0788,0.133,0.983,0.956
9445,4,2179039,5000000.0,2060246.0,0.0,0.0,2140874.0,B,10.0,0.0,10.4,13.3,0,0,12.3,0.0,535219.0,0.428,0.0,0.0264,0.0264,0.38,0.373
11140,2,11389044,10000000.0,8492682.0,1600000.0,1000000.0,10262416.0,A,12.2,14.2,25.2,36.1,0,0,1.25,2600000.0,5131208.0,1.03,0.26,0.203,0.266,1.07,1.01
8604,2,737437,3000000.0,57445.0,0.0,193676.0,0.0,A,100.0,0.0,25.0,50.8,0,0,2.0,193676.0,0.0,0.0,0.0646,0.193,0.0946,0.643,0.40299999999999997
15246,2,3590066,7000000.0,3366673.0,0.0,260000.0,3581507.0,F,25.6,0.0,11.5,13.3,0,1,12.0,260000.0,1790754.0,0.512,0.0371,0.0,0.0,0.512,0.527
3685,2,17111185,15000000.0,17579610.0,900000.0,1626203.0,17111792.0,A,12.3,16.0,5.89,9.53,0,1,1.83,2526203.0,8555896.0,1.14,0.168,0.0729,0.0339,1.1,1.04
8506,3,22639309,22000000.0,23160364.0,0.0,2071328.0,22785476.0,A,0.0,0.0,20.6,40.4,0,0,9.08,2071328.0,7595159.0,1.04,0.0942,0.159,0.14300000000000002,0.9590000000000001,0.557
6184,2,4964181,6000000.0,4571030.0,0.0,429760.0,4293695.0,E,31.4,0.0,20.0,33.3,0,0,10.4,429760.0,2146848.0,0.716,0.0716,0.0491,0.251,0.785,0.632
11928,2,215056,5000000.0,169592.0,0.0,0.0,229060.0,F,0.0,0.0,0.0,50.0,0,0,2.92,0.0,114530.0,0.0458,0.0,0.0025,0.0,0.0425,0.0601
4169,2,5147397,9000000.0,3114544.0,0.0,1602015.0,3649867.0,A,100.0,0.0,102.0,100.0,0,0,7.67,1602015.0,1824934.0,0.406,0.17800000000000002,0.217,0.171,0.34299999999999997,0.185
2532,5,181233681,215000000.0,45479233.0,0.0,81802796.0,62775844.0,A,72.6,0.0,106.0,100.0,0,0,15.5,81802796.0,12555169.0,0.292,0.38,0.319,0.222,0.7190000000000001,0.516
3328,3,30159641,30000000.0,28153552.0,0.0,2363109.0,28507684.0,A,10.0,0.41,13.0,31.1,0,0,6.58,2363109.0,9502561.0,0.95,0.0788,0.0585,0.0465,0.852,0.8370000000000001
13229,2,2873065,3000000.0,2787133.0,0.0,0.0,2854836.0,A,53.6,0.0,43.0,83.3,0,0,0.833,0.0,1427418.0,0.9520000000000001,0.0,0.0,0.512,0.991,0.7859999999999999
10701,6,19093838,17000000.0,18650317.0,0.0,0.0,19000000.0,A,16.4,16.4,14.8,11.6,0,0,15.1,0.0,3170535.0,1.12,0.0,0.106,0.00565,1.15,1.14
12445,2,2888439,8000000.0,2086818.0,0.0,0.0,0.0,A,0.0,0.0,50.0,10.3,0,0,4.92,0.0,0.0,0.0,0.0,0.33,0.301,0.5329999999999999,0.451
12475,2,2034862,10000000.0,357330.0,0.0,2065142.0,0.0,F,175.0,0.0,175.0,135.0,0,0,4.67,2065142.0,0.0,0.0,0.207,0.0754,0.2,0.0988,0.134
1700,2,133249,9000000.0,125305.0,0.0,0.0,0.0,A,0.0,0.0,29.0,0.0,0,0,10.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.005652444,0.000594741
6753,2,11902563,20000000.0,10127991.0,0.0,1650000.0,11708962.0,A,18.9,0.0,23.3,23.3,0,0,1.0,1650000.0,5854481.0,0.585,0.0825,0.0737,0.15,0.591,0.523
5562,2,8269767,8000000.0,4378571.0,0.0,218926.0,8400404.0,A,0.0,1.92,55.4,46.3,0,0,2.67,218926.0,4200202.0,1.05,0.0274,0.127,0.138,0.971,0.858
394,1,10299379,10000000.0,7086662.0,0.0,190000.0,407349.0,A,101.52,0.0,28.68,11.18,0,0,2.833333333,190000.0,407349.0,0.0407349,0.019,0.23013499999999998,0.04019980000000001,0.95717495,0.763669233
2590,2,1098470,5000000.0,1066075.0,0.0,291600.0,106884.0,A,0.0,0.0,71.7,234.0,0,0,0.75,291600.0,53442.0,0.0214,0.0583,0.0856,0.0507,0.22899999999999998,0.45
13681,2,6149554,12000000.0,5152579.0,0.0,660000.0,6027873.0,F,19.5,0.0,20.6,12.9,0,0,8.75,660000.0,3013937.0,0.502,0.055,0.0891,0.0395,0.396,0.5
12157,2,3801480,5000000.0,88259.0,0.0,3656493.0,0.0,A,200.0,0.0,119.0,100.0,0,0,3.5,3656493.0,0.0,0.0,0.731,0.491,0.49,0.506,0.467
4473,2,4589023,5000000.0,4575213.0,0.0,0.0,4557673.0,A,0.0,0.0,13.7,28.3,0,1,2.58,0.0,2278837.0,0.912,0.0,0.0967,0.13,0.845,0.75
6449,1,13561308,12000000.0,13624642.0,0.0,0.0,0.0,F,100.0,14.6,82.4,29.0,0,0,14.7,0.0,0.0,0.0,0.0,0.838,0.9490000000000001,1.08,0.912
9235,2,2765435,5000000.0,1183410.0,0.0,2579293.0,2875346.0,A,100.0,0.0,100.0,100.0,0,0,1.92,2579293.0,1437673.0,0.575,0.516,0.301,0.301,0.44799999999999995,0.679
2186,2,1374720,7000000.0,1333304.0,0.0,0.0,1387866.0,F,18.2,0.0,9.83,19.9,0,0,6.0,0.0,693933.0,0.198,0.0,0.0,0.0,0.198,0.251
13070,2,4632881,5000000.0,4104317.0,0.0,3241108.0,5179404.0,E,100.0,0.0,79.7,10.5,0,0,7.17,3241108.0,2589702.0,1.04,0.648,0.34700000000000003,0.36700000000000005,0.41100000000000003,0.972
2503,2,3483170,5000000.0,1652900.0,0.0,1557000.0,3110103.0,A,100.0,0.0,143.0,97.9,0,0,3.5,1557000.0,1555052.0,0.622,0.311,0.428,0.652,0.6629999999999999,0.688
12947,2,827419,5000000.0,213900.0,0.0,0.0,0.0,G,0.0,0.0,0.0,50.0,0,0,4.67,0.0,0.0,0.0,0.0,0.149,0.0,0.281,0.0012
2950,3,4850589,4000000.0,4670004.0,0.0,0.0,4821850.0,B,11.7,20.2,50.0,9.09,0,0,6.92,0.0,1607283.0,1.21,0.0,0.358,0.0952,1.03,1.03
12887,2,10031572,9000000.0,10000000.0,0.0,0.0,10000000.0,A,0.0,13.8,15.8,29.4,0,0,6.08,0.0,5007633.0,1.11,0.0,0.135,0.349,1.13,1.14
11713,2,2923766,3000000.0,2854757.0,0.0,11335.0,2909645.0,I,13.5,0.0,57.3,66.7,0,0,5.25,11335.0,1454823.0,0.97,0.0037799999999999995,0.46799999999999997,0.6890000000000001,0.57,1.08
14479,3,4259168,52000000.0,783309.0,0.0,2038340.0,0.0,I,100.0,0.0,100.0,100.0,0,0,15.1,2038340.0,0.0,0.0,0.0392,0.0231,0.01,0.0401,0.0169
15035,3,27849467,55000000.0,9750879.0,0.0,4087327.0,0.0,A,100.0,0.0,100.0,66.7,0,0,5.33,4087327.0,0.0,0.0,0.0743,0.156,0.146,0.5660000000000001,0.605
6561,2,22823369,20000000.0,20589176.0,0.0,1539000.0,23621968.0,A,10.1,14.6,70.0,72.4,0,0,2.67,1539000.0,11810984.0,1.18,0.077,0.313,0.47,0.948,0.466
12073,2,5215191,5000000.0,1208444.0,0.0,1872300.0,0.0,G,100.0,6.08,100.0,100.0,0,0,13.5,1872300.0,0.0,0.0,0.374,0.39399999999999996,0.0654,0.816,0.807
14006,3,10286596,29000000.0,7534267.0,1500000.0,1024480.0,0.0,H,100.0,0.0,82.7,100.0,0,0,15.4,2524480.0,0.0,0.0,0.0871,0.19,0.22399999999999998,0.23600000000000002,0.268
1405,2,9575045,8000000.0,6369596.0,0.0,40000.0,8144121.0,A,34.02,19.76,26.52,50.4,0,0,3.333333333,40000.0,4072060.5,1.018015125,0.005,0.28875,0.203229541,0.774384625,0.352534625
4722,2,8392591,7000000.0,8270850.0,0.0,0.0,8455701.0,E,0.0,20.3,115.0,99.6,0,0,2.92,0.0,4227851.0,1.21,0.0,0.306,0.5710000000000001,1.15,1.18
12527,2,2821907,4000000.0,2878408.0,0.0,109574.0,2811282.0,F,18.5,0.0,33.2,98.2,0,0,6.0,109574.0,1405641.0,0.703,0.0274,0.11699999999999999,0.255,0.474,0.442
3055,3,12994691,13000000.0,13175514.0,0.0,1675060.0,13000000.0,A,0.0,0.45,19.9,22.6,0,0,13.6,1675060.0,4332738.0,1.0,0.129,0.159,0.0597,0.8909999999999999,0.8320000000000001
243,3,16867508,87000000.0,8057121.0,0.0,9474712.0,0.0,A,100.0,0.0,87.98,100.0,0,0,11.41666667,9474712.0,0.0,0.0,0.108904736,0.093055523,0.074526215,0.108738629,0.183351805
4295,2,3298146,3000000.0,490999.0,0.0,666001.0,3302285.0,I,100.0,10.1,87.8,97.9,0,0,5.0,666001.0,1651143.0,1.1,0.222,0.203,0.0,0.909,0.938
3420,2,1038004,3000000.0,1489428.0,0.0,598000.0,1510445.0,G,21.1,0.0,28.7,47.1,0,0,2.83,598000.0,755223.0,0.503,0.19899999999999998,0.0898,0.16399999999999998,0.19399999999999998,0.36200000000000004
9391,3,6267486,23000000.0,2875563.0,0.0,952504.0,0.0,A,100.0,0.0,100.0,100.0,0,0,10.6,952504.0,0.0,0.0,0.0414,0.0615,0.0327,0.22899999999999998,0.0798
234,3,27582139,27000000.0,13851647.0,0.0,7678899.0,26013658.0,A,33.6,2.15,10.0,18.84,0,0,14.5,7678899.0,8671219.332999999,0.963468815,0.28440366699999997,0.059429509000000005,0.057777617,1.111371407,1.006603074
11263,2,13319834,20000000.0,4738334.0,0.0,2797500.0,0.0,A,99.1,0.0,87.9,45.6,0,0,3.0,2797500.0,0.0,0.0,0.14,0.3,0.0795,0.524,0.0568
10308,2,9749336,10000000.0,9695572.0,0.0,0.0,9717925.0,A,0.0,0.0,13.9,13.6,0,0,6.0,0.0,4858963.0,0.972,0.0,0.0646,0.0372,0.852,0.835
3988,2,3209258,3000000.0,2934661.0,0.0,367997.0,3183194.0,J,12.1,6.91,18.2,79.0,0,0,4.5,367997.0,1591597.0,1.06,0.12300000000000001,0.127,0.122,0.512,0.157
12871,2,11414937,10000000.0,7520673.0,0.0,4704911.0,9450428.0,J,121.0,14.2,100.0,100.0,0,0,7.33,4704911.0,4725214.0,0.945,0.47,1.14,0.847,1.03,0.867
10238,2,1018631,16000000.0,513000.0,0.0,498846.0,0.0,F,100.0,0.0,100.0,100.0,0,0,8.5,498846.0,0.0,0.0,0.0312,0.0673,0.0508,0.0628,0.0485
1618,2,55087,10000000.0,32318.0,0.0,0.0,0.0,F,0.0,0.0,0.0,0.0,0,1,5.583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.010931175,0.010325733
853,2,3349342,5000000.0,283857.0,0.0,217500.0,3212553.0,F,100.0,0.0,75.0,137.59,0,0,1.5833333330000001,217500.0,1606276.5,0.6425105999999999,0.0435,0.16053875,0.205,0.72686585,0.6604288660000001
12028,2,9425380,30000000.0,3692028.0,0.0,1072405.0,5823928.0,A,100.0,0.0,100.0,100.0,0,0,3.08,1072405.0,2911964.0,0.19399999999999998,0.0357,0.0283,0.0942,0.348,0.31
3402,2,9126821,10000000.0,1901588.0,0.0,0.0,7946636.0,J,0.0,0.0,45.0,36.7,0,0,8.75,0.0,3973318.0,0.795,0.0,0.0,0.299,0.9690000000000001,1.03
11714,2,5943158,5000000.0,1712018.0,0.0,213000.0,5367012.0,A,92.2,18.8,48.2,74.2,0,0,0.917,213000.0,2683506.0,1.07,0.0426,0.26,0.321,1.15,0.6759999999999999
9064,2,9574804,8000000.0,6369596.0,0.0,0.0,10756057.0,A,0.0,19.7,137.0,100.0,0,0,3.83,0.0,5378029.0,1.34,0.0,0.32899999999999996,0.14,0.774,0.233
3989,2,10149059,10000000.0,10636059.0,0.0,460000.0,10265254.0,I,8.62,2.04,13.6,19.8,0,0,2.75,460000.0,5132627.0,1.03,0.046,0.0736,0.165,1.0,0.9179999999999999
4766,2,1357528,10000000.0,22173.0,0.0,1287500.0,0.0,A,200.0,0.0,100.0,150.0,0,0,5.67,1287500.0,0.0,0.0,0.129,0.11599999999999999,0.006640000000000001,0.12300000000000001,0.21600000000000003
10067,3,11627850,56000000.0,4427810.0,0.0,657361.0,13237176.0,H,0.0,0.0,76.0,103.0,0,0,11.8,657361.0,4412392.0,0.23600000000000002,0.0117,0.0371,0.0289,0.23399999999999999,0.364
387,3,13916238,20000000.0,13115656.0,0.0,2112089.0,13489259.0,A,31.53,0.0,80.96,100.04,0,0,2.416666667,2112089.0,4496419.666999999,0.67446295,0.10560445,0.2556735,0.255511934,0.466398425,0.380860934
531,2,1452290,5000000.0,394257.0,0.0,1001361.0,0.0,C,100.0,0.0,100.0,67.05,0,0,4.75,1001361.0,0.0,0.0,0.2002722,0.2020985,0.0,0.17728339999999998,0.080673334
12033,1,8256913,8000000.0,8196913.0,0.0,2399059.0,7804108.0,A,26.8,3.37,10.2,14.5,0,0,5.08,2399059.0,7804108.0,0.976,0.3,0.0719,0.12300000000000001,0.9159999999999999,0.731
11423,2,20518167,20000000.0,4429115.0,0.0,5150553.0,0.0,A,97.6,2.14,44.4,91.9,0,0,2.5,5150553.0,0.0,0.0,0.258,0.306,0.252,0.836,0.255
11549,4,58879481,62000000.0,60000000.0,0.0,0.0,59925097.0,A,21.2,0.0,10.1,16.1,0,0,10.1,0.0,15000000.0,0.9670000000000001,0.0,0.017,0.0217,1.06,1.21
6836,2,4178370,5000000.0,4049129.0,1100000.0,0.0,4152825.0,A,35.1,0.0,26.3,87.1,0,0,0.75,1100000.0,2076413.0,0.831,0.22,0.149,0.282,0.795,0.49700000000000005
5639,3,6528233,40000000.0,4536511.0,1000000.0,2569687.0,4270134.0,G,200.0,0.0,74.7,41.0,0,0,3.25,3569687.0,1423378.0,0.107,0.0892,0.0722,0.0154,0.121,0.11900000000000001
11420,2,5598076,8000000.0,255895.0,0.0,5270235.0,0.0,F,100.0,0.0,61.3,66.7,0,0,2.0,5270235.0,0.0,0.0,0.659,0.21600000000000003,0.22699999999999998,0.252,0.222
9521,2,4244148,4000000.0,4104407.0,0.0,16000.0,4217150.0,A,16.5,5.35,15.0,13.1,0,0,3.42,16000.0,2108575.0,1.05,0.004,0.0892,0.122,0.9520000000000001,0.9640000000000001
1288,2,43320,10000000.0,50000.0,0.0,0.0,0.0,A,100.09,0.0,57.07,6.0,0,0,3.166666667,0.0,0.0,0.0,0.0,0.0005397,0.0,0.148323225,0.5410246670000001
10574,2,2798990,70000000.0,761563.0,0.0,2878570.0,3125881.0,A,101.0,0.0,83.9,13.8,0,0,16.8,2878570.0,1562941.0,0.0447,0.0411,0.0124,0.0254,0.0195,0.0807
7246,2,2533008,3000000.0,194364.0,0.0,1905600.0,2521690.0,F,99.8,0.0,69.7,3.33,0,0,6.92,1905600.0,1260845.0,0.841,0.635,0.27399999999999997,0.171,0.342,0.264
2701,2,4558521,4000000.0,4018947.0,0.0,225000.0,4010895.0,A,0.0,14.6,6.42,40.0,0,0,3.5,225000.0,2005448.0,1.0,0.0563,0.0034700000000000004,0.414,1.16,1.43
13972,2,31035038,30000000.0,7147675.0,0.0,14159482.0,0.0,A,251.0,0.0,126.0,101.0,0,0,2.0,14159482.0,0.0,0.0,0.47200000000000003,0.682,0.608,0.821,0.4
8902,2,16769668,18000000.0,12442752.0,0.0,596400.0,18090686.0,A,13.8,4.23,21.1,0.0,0,0,4.67,596400.0,9045343.0,1.01,0.0331,0.0746,0.11900000000000001,0.932,0.992
11571,2,3110979,10000000.0,3092910.0,0.0,3048789.0,2906328.0,E,185.0,0.0,94.8,133.0,0,0,6.5,3048789.0,1453164.0,0.29100000000000004,0.305,0.228,0.3,0.153,0.0912
15144,3,64616434,70000000.0,54300557.0,0.0,3010850.0,58760432.0,C,0.0,0.0,28.8,48.5,0,0,6.33,3010850.0,19586811.0,0.8390000000000001,0.043,0.231,0.114,0.682,0.507
9850,2,8528062,8000000.0,7161504.0,0.0,32000.0,8433229.0,A,0.0,7.27,54.0,40.8,0,0,1.08,32000.0,4216615.0,1.05,0.004,0.316,0.091,1.0,1.15
4106,3,3806190,3000000.0,3777718.0,0.0,12000.0,3821071.0,B,0.0,27.0,160.0,55.0,0,1,4.33,12000.0,1273690.0,1.27,0.004,0.0333,0.355,1.09,0.757
7425,3,20809081,65000000.0,15831871.0,0.0,12810262.0,14000000.0,J,40.6,0.0,50.0,100.0,0,0,6.08,12810262.0,4663832.0,0.215,0.19699999999999998,0.0995,0.006999999999999999,0.135,0.00225
15390,3,2965175,17000000.0,2871649.0,0.0,0.0,0.0,A,100.0,0.0,99.5,50.8,0,0,7.08,0.0,0.0,0.0,0.0,0.0955,0.0641,0.188,0.502
1766,5,20121556,20000000.0,11805145.0,3300000.0,8280000.0,2360419.0,H,0.0,0.17,32.09,28.04,0,0,2.916666667,11580000.0,472083.8,0.11802095,0.579,0.11059998800000001,0.017844416999999998,0.7983852379999999,0.8363646
15439,2,8615185,8000000.0,8385715.0,5000000.0,60000.0,8249799.0,B,100.0,8.93,78.3,73.0,0,1,1.92,5060000.0,4124900.0,1.03,0.632,1.02,0.777,1.02,0.9940000000000001
11823,2,4959167,20000000.0,1905674.0,0.0,419115.0,0.0,A,100.0,0.0,102.0,335.0,0,0,5.58,419115.0,0.0,0.0,0.021,0.0633,0.0324,0.16899999999999998,0.228
3837,2,2785848,3000000.0,2788502.0,100000.0,2680000.0,0.0,I,200.0,0.0,63.8,92.9,0,0,6.58,2780000.0,0.0,0.0,0.927,0.247,0.14,0.21100000000000002,0.14
13438,4,1017263,5000000.0,916900.0,0.0,929939.0,0.0,H,100.0,0.0,100.0,101.0,0,0,12.2,929939.0,0.0,0.0,0.18600000000000003,0.147,0.14,0.0507,0.061
1773,4,40596905,37000000.0,42349773.0,0.0,0.0,44452421.0,A,0.0,12.65,7.44,14.11,0,1,13.58333333,0.0,11113105.25,1.201416784,0.0,0.039864865,0.096250045,1.130435628,1.1636299909999999
11894,2,190617,27000000.0,186678.0,0.0,718.0,163966.0,B,100.0,0.0,75.0,66.7,0,0,8.58,718.0,81983.0,0.00607,2.6600000000000003e-05,0.0409,0.0334,0.0409,0.0172
2715,2,249376,5000000.0,254083.0,0.0,0.0,0.0,E,0.0,0.0,0.0,0.0,0,0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0186,0.0
9587,2,2178439,13000000.0,1160879.0,0.0,9064.0,1649911.0,F,0.0,0.0,19.2,25.2,0,0,10.7,9064.0,824956.0,0.127,0.000697,0.0,0.0544,0.161,0.21600000000000003
8483,2,2394346,4000000.0,2450382.0,0.0,0.0,2133888.0,A,0.0,0.0,9.34,9.73,0,0,5.0,0.0,1066944.0,0.5329999999999999,0.0,0.0026,0.0325,0.627,0.644
11545,3,47142204,40000000.0,45089709.0,0.0,0.0,47854557.0,A,0.0,15.6,51.5,71.5,0,0,4.17,0.0,16000000.0,1.2,0.0,0.203,0.253,1.05,0.7709999999999999
5993,2,22550587,20000000.0,20766716.0,0.0,5045587.0,22322761.0,A,10.4,12.8,50.0,101.0,0,0,4.67,5045587.0,11161381.0,1.12,0.252,0.18899999999999997,0.3,1.05,0.998
862,3,1735160,28000000.0,399218.0,0.0,1239452.0,0.0,K,0.0,0.0,70.79,74.9,0,0,5.916666667,1239452.0,0.0,0.0,0.044266143,0.08029246400000001,0.072587071,0.063013241,0.029714405
3813,2,380384,8000000.0,173684.0,0.0,0.0,506426.0,A,0.0,0.0,69.8,0.0,0,0,10.5,0.0,253213.0,0.0633,0.0,0.0109,0.00665,0.0623,0.0824
810,2,3643475,3000000.0,3545328.0,0.0,54000.0,3748799.0,B,0.0,21.37,13.39,15.12,0,0,4.333333333,54000.0,1874399.5,1.249599667,0.018000000000000002,0.09735183300000001,0.07621111,1.083020333,1.041975333
576,2,3026152,3000000.0,3028389.0,0.0,0.0,3023891.0,I,10.16,0.85,14.73,20.83,0,0,1.75,0.0,1511945.5,1.007963667,0.0,0.11970833300000001,0.22909111,1.007321333,0.9024105570000001
8588,2,8464110,9000000.0,7335734.0,0.0,883666.0,8462080.0,A,19.8,0.0,33.1,71.5,0,0,10.3,883666.0,4231040.0,0.94,0.0982,0.239,0.243,0.76,0.8540000000000001
2286,2,763367,10000000.0,393757.0,0.0,659700.0,0.0,A,100.0,0.0,100.0,100.0,0,0,1.58,659700.0,0.0,0.0,0.066,0.127,0.231,0.0974,0.1
3143,4,7141227,7000000.0,7142168.0,0.0,28000.0,7188139.0,A,10.5,1.57,50.0,100.0,0,0,15.4,28000.0,1797035.0,1.03,0.004,0.17800000000000002,0.586,0.993,0.8109999999999999
6274,3,5312467,7000000.0,4000000.0,0.0,2656100.0,5310023.0,A,70.0,0.0,48.1,0.0,0,0,15.2,2656100.0,1770008.0,0.759,0.379,0.201,0.0,0.353,0.00238
32,3,4594088,5000000.0,3242993.0,0.0,602256.0,3760690.0,B,27.53,0.0,25.38,58.46,0,0,2.583333333,602256.0,1253563.3329999999,0.752138,0.1204512,0.1292548,0.24666,0.843642,0.886495934
2849,3,1402524,7000000.0,619283.0,0.0,693932.0,0.0,A,100.0,0.0,100.0,100.0,0,0,15.5,693932.0,0.0,0.0,0.0991,0.102,0.0931,0.125,0.0424
7606,2,3296644,3000000.0,3044970.0,0.0,864496.0,3231338.0,I,21.0,10.1,55.5,100.0,0,0,6.75,864496.0,1615669.0,1.08,0.28800000000000003,0.382,0.40299999999999997,0.738,0.435
9570,2,5884522,6000000.0,5732790.0,0.0,0.0,5863596.0,A,26.5,0.0,72.8,110.0,0,0,1.75,0.0,2931798.0,0.977,0.0,0.39399999999999996,0.606,1.03,0.586
11703,3,15956004,30000000.0,9535035.0,0.0,10459995.0,0.0,A,100.0,0.0,40.2,52.7,0,0,5.58,10459995.0,0.0,0.0,0.349,0.324,0.124,0.449,0.168
8858,3,8925747,26000000.0,7981989.0,0.0,1664289.0,8942687.0,F,0.0,0.0,52.5,74.9,0,0,8.25,1664289.0,2980896.0,0.344,0.064,0.156,0.128,0.262,0.21
12772,4,168673364,93000000.0,109000000.0,0.0,63935846.0,164000000.0,A,0.0,70.2,50.0,168.0,0,0,10.9,63935846.0,41059765.0,1.77,0.687,0.516,0.336,1.65,1.43
8387,3,17090917,15000000.0,19242560.0,2000000.0,6132134.0,17666926.0,A,14.2,17.6,25.0,25.3,0,0,6.25,8132134.0,5888975.0,1.18,0.542,0.292,0.364,0.953,0.978
13521,2,8353551,5000000.0,8379760.0,100000.0,0.0,8396331.0,F,0.0,43.9,14.1,22.8,0,0,3.58,100000.0,4198166.0,1.68,0.02,0.28800000000000003,0.155,1.53,1.06
4586,2,4959779,5000000.0,4815673.0,0.0,216893.0,4944848.0,I,10.0,0.0,19.8,49.7,0,0,0.917,216893.0,2472424.0,0.9890000000000001,0.0434,0.161,0.247,0.907,0.6990000000000001
1506,2,138613,5000000.0,100514.0,0.0,0.0,0.0,A,0.0,0.0,0.0,50.0,0,0,8.916666667000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01189015,0.0
14838,4,2753878,3000000.0,2532592.0,0.0,292337.0,2717508.0,G,11.3,0.0,12.2,13.7,0,0,8.0,292337.0,679377.0,0.9059999999999999,0.0974,0.0525,0.10300000000000001,0.8859999999999999,0.9470000000000001
14658,2,3212553,3000000.0,3214306.0,0.0,12000.0,3122846.0,B,12.0,6.85,11.6,10.6,0,0,7.25,12000.0,1561423.0,1.04,0.004,0.1,0.145,0.98,1.03
11351,2,583093,5000000.0,194667.0,0.0,333782.0,0.0,A,100.0,0.0,125.0,123.0,0,0,6.83,333782.0,0.0,0.0,0.0668,0.0478,0.0366,0.0758,0.17800000000000002
9750,2,4263141,64000000.0,1252350.0,0.0,556946.0,0.0,A,154.0,0.0,34.1,32.7,0,0,13.3,556946.0,0.0,0.0,0.0087,0.00775,0.0329,0.11199999999999999,0.12
5453,2,49752340,47000000.0,42000000.0,5000000.0,11390681.0,48860543.0,B,0.0,10.8,33.3,34.6,0,0,5.33,16390681.0,24430272.0,1.04,0.349,0.22699999999999998,0.226,0.56,0.43200000000000005
10104,3,8459332,7000000.0,8342504.0,0.0,0.0,0.0,A,100.0,17.3,100.0,100.0,0,0,5.33,0.0,0.0,0.0,0.0,0.309,0.41700000000000004,1.43,1.42
9585,2,5215191,5000000.0,4307015.0,1000000.0,0.0,5069891.0,A,25.0,4.29,8.53,13.4,0,0,2.0,1000000.0,2534946.0,1.01,0.2,0.0519,0.0,1.05,0.9229999999999999
14305,4,1597500,80000000.0,987260.0,0.0,571071.0,1321326.0,A,99.7,0.0,99.7,99.3,0,0,11.9,571071.0,330332.0,0.0165,0.0071400000000000005,0.0176,0.0147,0.0316,0.0219
3639,2,250714,13000000.0,250739.0,0.0,0.0,0.0,F,0.0,0.0,0.0,0.0,0,0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.00743,0.0
9674,5,65290530,83000000.0,43421678.0,0.0,11000000.0,58641037.0,A,39.3,0.0,14.4,13.1,0,0,14.5,11000000.0,11728207.0,0.7070000000000001,0.133,0.0885,0.0541,0.46399999999999997,0.423
10922,4,68767210,92000000.0,51093920.0,0.0,20067140.0,0.0,F,100.0,0.0,100.0,100.0,0,0,7.92,20067140.0,0.0,0.0,0.218,0.409,0.521,0.6809999999999999,0.529
7603,3,16095809,61000000.0,2165639.0,0.0,10225577.0,0.0,A,100.0,0.0,76.4,56.3,0,0,10.6,10225577.0,0.0,0.0,0.168,0.0875,0.0953,0.247,0.251
858,2,8212672,7000000.0,5361248.0,0.0,0.0,7332980.0,A,18.5,17.12,21.05,7.1,0,0,8.416666667000001,0.0,3666490.0,1.047568571,0.0,0.117321429,0.367777953,1.0930765,0.9748712390000001
6819,3,22442345,33000000.0,20839666.0,0.0,1533458.0,22426727.0,A,0.0,0.0,49.9,100.0,0,0,8.5,1533458.0,7475576.0,0.68,0.0465,0.19399999999999998,0.16899999999999998,0.424,0.174
10744,2,21266824,38000000.0,20457855.0,0.0,320500.0,21896734.0,A,22.8,0.0,20.8,0.0,0,0,4.67,320500.0,10948367.0,0.5760000000000001,0.00843,0.0196,0.0756,0.556,0.69
9213,4,92339888,82000000.0,82772781.0,0.0,8800185.0,79417962.0,A,16.4,11.9,16.2,41.9,0,0,10.2,8800185.0,19854491.0,0.9690000000000001,0.107,0.0861,0.165,0.9590000000000001,0.628
7378,3,21151827,20000000.0,17792901.0,0.0,3824879.0,20762729.0,A,0.0,6.61,16.7,43.7,0,1,1.92,3824879.0,6920910.0,1.04,0.191,0.17,0.38,0.838,0.379
12847,3,20809081,20000000.0,20000000.0,0.0,594934.0,20403608.0,A,14.1,9.19,10.9,17.9,0,0,2.5,594934.0,6801203.0,1.02,0.0297,0.0804,0.107,1.12,1.14
12494,3,2633578,67000000.0,180000.0,0.0,691585.0,0.0,A,135.0,0.0,117.0,429.0,0,0,10.4,691585.0,0.0,0.0,0.0103,0.00495,0.0191,0.0503,0.0836
